Credit;Reference;doi;Class;Subclass;Superorder;Order;Suborder;Family;Genus;Species;Species_binomial;Group;Diet_full;Functional_group;Habitat;Mass_dry_full;Mass_log10;C_mean;N_mean;P_mean;CN_ratio;CP_ratio;NP_ratio;Organism_source;Stoichio_analysis;Nitrogen_calc_from_prot;Staff
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Diptera;NA;Dolychopodidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;52,5;11,2;NA;5,47;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Diptera;NA;Dolychopodidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;64,7;11,7;NA;6,45;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Coleoptera;Adephaga;Dysticidae;Copelatus;NA;Copelatus;Invert;C;Invert C;Freshwater;NA;NA;51,9;13,2;NA;4,58;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,003009;-2,521577812;43,4;11,5;NA;4,4;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,008686;-2,061180175;47;10,6;NA;5,17;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,003172;-2,498666821;47,4;10,7;NA;5,17;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,003933;-2,405276054;47,5;11,4;NA;4,86;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,006896;-2,161402747;47,6;10,1;NA;5,5;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,007895;-2,102647866;49,3;9,8;NA;5,87;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,006052;-2,218101081;49,4;10,4;NA;5,54;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,008972;-2,047110735;50;11;NA;5,3;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,007712;-2,112832979;50,3;10,5;NA;5,59;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,00719;-2,14327111;50,4;10,4;NA;5,65;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,003835;-2,416234632;51,7;10,6;NA;5,69;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,003619;-2,441411417;52,9;11,5;NA;5,36;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,007131;-2,146849564;53,2;10,5;NA;5,91;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,006561;-2,183029962;53,3;11,5;NA;5,4;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;53,4;11,1;NA;5,61;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,002731;-2,5636783;53,5;11,4;NA;5,47;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,002731;-2,5636783;54,6;10,9;NA;5,84;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,007833;-2,106071873;54,9;10,4;NA;6,16;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,007737;-2,111427403;55,3;9,9;NA;6,51;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,003057;-2,514704561;55,4;10,9;NA;5,93;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,00321;-2,493494968;55,4;11,1;NA;5,82;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Dysticidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,007631;-2,117418546;56,9;10,1;NA;6,57;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;40,1;9,1;NA;5,14;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,000602;-3,220403509;44,2;12,4;NA;4,16;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;44,4;8,5;NA;6,09;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,00096;-3,017728767;44,7;12;NA;4,34;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;45,7;9,2;NA;5,79;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,001097;-2,959793372;46,7;11,1;NA;4,91;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,001443;-2,840733669;47,1;10,7;NA;5,13;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,000996;-3,001740662;47,4;10,5;NA;5,26;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,000879;-3,056011125;48,3;10,9;NA;5,17;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,000896;-3,04769199;48,5;10,2;NA;5,54;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,00043;-3,366531544;49,1;10;NA;5,73;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,00183;-2,73754891;50,8;11,2;NA;5,29;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;51,2;12,4;NA;4,81;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,00196;-2,707743929;53,5;11,8;NA;5,29;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,000705;-3,151810883;53,9;11,7;NA;5,37;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,00108;-2,966576245;55,2;10,7;NA;6,02;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;57;12,8;NA;5,19;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;58,1;8,7;NA;7,79;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;61,2;13,5;NA;5,29;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Citellata;NA;NA;Gnathobdela;NA;Hirudidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;33,6;8;NA;4,9;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Hydrophilidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;50,7;10,1;NA;5,85;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Hydrophilidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;57,9;11,6;NA;5,82;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Hydrophilidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;59,9;10,5;NA;6,65;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Hydrophilidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;60,9;14,3;NA;4,97;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Coleoptera;NA;Hydrophilidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;38,2;7,4;NA;6,02;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Brachycera;Tabanidae;Fidena;NA;Fidena;Invert;C;Invert C;Freshwater;NA;NA;48,6;9,2;NA;6,16;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Brachycera;Tabanidae;Fidena;NA;Fidena;Invert;C;Invert C;Freshwater;NA;NA;54,9;10,2;NA;6,28;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Diptera;NA;Tabanidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;49,7;10,1;NA;5,74;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Diptera;NA;Tabanidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;52,6;10,1;NA;6,07;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Diptera;NA;Tabanidae;NA;NA;NA;Invert;C;Invert C;Freshwater;NA;NA;56,2;10,7;NA;6,12;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Diptera;NA;Tabanidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,016393;-1,785341561;48,3;10,5;NA;5,36;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Diptera;NA;Tabanidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,020006;-1,698839736;48,6;10,4;NA;5,45;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;NA;NA;Diptera;NA;Tabanidae;NA;NA;NA;Invert;C;Invert C;Freshwater;0,026092;-1,58349263;49,2;10,2;NA;5,62;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000454;-3,342944147;42,6;10;NA;4,97;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000444;-3,35261703;43;8,4;NA;5,97;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;NA;NA;43;8,5;NA;5,9;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;NA;NA;43,2;8,6;NA;5,86;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000429;-3,367542708;43,3;9,8;NA;5,15;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000444;-3,35261703;44;8,9;NA;5,76;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,00034;-3,468521083;44,3;9,8;NA;5,27;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000361;-3,442492798;44,3;10,3;NA;5,02;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000546;-3,262807357;44,4;10,2;NA;5,08;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000385;-3,41453927;44,6;10,4;NA;5;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000379;-3,42136079;44,9;9,9;NA;5,29;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000319;-3,496209317;45;9,8;NA;5,35;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000516;-3,287350298;45,1;9,6;NA;5,48;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000466;-3,331614083;45,1;9,8;NA;5,37;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000467;-3,330683119;45,1;9,9;NA;5,31;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000438;-3,358525889;45,2;9,1;NA;5,79;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000474;-3,324221658;45,2;10,7;NA;4,93;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000322;-3,492144128;45,3;9,4;NA;5,62;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000328;-3,484126156;45,3;9,5;NA;5,56;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000343;-3,46470588;45,3;9,7;NA;5,45;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000304;-3,517126416;45,3;10,6;NA;4,98;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000391;-3,407823243;45,4;10,3;NA;5,14;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000384;-3,415668776;45,5;10,1;NA;5,25;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000407;-3,390405591;45,6;9,6;NA;5,54;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000405;-3,392544977;45,6;10,1;NA;5,26;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,00036;-3,443697499;45,6;10,5;NA;5,06;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000391;-3,407823243;45,8;10,3;NA;5,19;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000521;-3,283162277;46;8,5;NA;6,31;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,00036;-3,443697499;46;10,1;NA;5,31;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000289;-3,539102157;46,2;11;NA;4,9;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000526;-3,279014256;46,3;10,8;NA;5;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000318;-3,49757288;46,4;10,3;NA;5,25;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000462;-3,335358024;46,5;9,1;NA;5,96;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000369;-3,432973634;46,5;10,3;NA;5,26;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;4,00E-04;-3,397940009;46,9;9,1;NA;6,01;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000516;-3,287350298;47;9,3;NA;5,89;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000392;-3,406713933;47;10,1;NA;5,43;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000747;-3,126679398;47,2;9;NA;6,12;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,00069;-3,161150909;47,4;9;NA;6,14;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;NA;NA;47,5;11,2;NA;4,95;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,00074;-3,13076828;47,7;9,5;NA;5,86;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Chironomus;NA;Chironomus;Invert;D;Invert D;Freshwater;0,000804;-3,094743951;48,5;8,8;NA;6,43;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Polypedilum;NA;Polypedilum;Invert;D;Invert D;Freshwater;0,000432;-3,364516253;41,4;9,2;NA;5,25;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Polypedilum;NA;Polypedilum;Invert;D;Invert D;Freshwater;3,90E-05;-4,408935393;42,9;10,5;NA;4,76;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Polypedilum;NA;Polypedilum;Invert;D;Invert D;Freshwater;0,00011;-3,958607315;45;9,2;NA;5,7;NA;NA;Field;Whole body;No;BA
Gonzales_et_al_2018;NA;10.1111/1365-2435.13197;Insecta;Pterygota;NA;Diptera;Nematocera;Chironomidae;Polypedilum;NA;Polypedilum;Invert;D;Invert D;Freshwater;0,000104;-3,982966661;45,6;10,1;NA;5,26;NA;NA;Field;Whole body;No;BA
